session_id,n_turns,disengage_duration,disengage_event,positive_duration,positive_event,concrete_dated_prediction,specific_open_thread_named,callback_prior_session,callback_within_session,validation,self_correction,reframe
Human_Astro::conversation_3089486_1765.csv::s5,23,23,1,23,0,0.0,0.1,0.0,0.8,0.3,0.0,0.3
Human_Astro::conversation_3089486_1765.csv::s6,21,21,1,21,0,0.2,0.2,0.1,0.6,0.1,0.0,0.6
Human_Astro::conversation_3089486_1765.csv::s7,62,62,1,62,0,0.0,0.0,0.10344827586206896,0.8620689655172413,0.3103448275862069,0.0,0.27586206896551724
Human_Astro::conversation_3089486_1765.csv::s8,161,161,1,161,0,0.16666666666666666,0.05128205128205128,0.0,0.9487179487179487,0.2564102564102564,0.0,0.02564102564102564
Human_Astro::conversation_3089486_1765.csv::s9,29,29,1,29,0,0.0,0.0,0.0,0.0,0.2,0.0,0.13333333333333333
Human_Astro::conversation_3100018_2041.csv::s10,88,88,1,28,1,0.06666666666666667,0.016666666666666666,0.016666666666666666,0.6,0.016666666666666666,0.0,0.0
Human_Astro::conversation_3100018_2041.csv::s11,66,26,1,66,0,0.02,0.02,0.0,0.64,0.02,0.0,0.0
Human_Astro::conversation_3100018_2041.csv::s12,81,81,1,81,0,0.03636363636363636,0.03636363636363636,0.0,0.6363636363636364,0.12727272727272726,0.01818181818181818,0.03636363636363636
Human_Astro::conversation_3100018_2041.csv::s13,74,74,1,74,0,0.020833333333333332,0.041666666666666664,0.020833333333333332,0.5833333333333334,0.14583333333333334,0.0,0.0625
Human_Astro::conversation_3100018_2041.csv::s14,38,38,1,38,0,0.125,0.125,0.041666666666666664,0.5833333333333334,0.125,0.0,0.041666666666666664
Human_Astro::conversation_3100018_2041.csv::s15,14,12,1,5,1,0.0,0.0,0.0,0.4,0.2,0.0,0.2
Human_Astro::conversation_3100018_2041.csv::s2,17,17,1,17,0,0.16666666666666666,0.0,0.0,0.16666666666666666,0.0,0.0,0.0
Human_Astro::conversation_3100018_2041.csv::s3,9,9,1,9,0,0.0,0.0,0.4,0.0,0.0,0.0,0.0
Human_Astro::conversation_3100018_2041.csv::s4,13,13,1,11,1,0.14285714285714285,0.0,0.0,0.2857142857142857,0.0,0.0,0.0
Human_Astro::conversation_3100018_2041.csv::s5,12,12,1,3,1,0.0,0.0,0.0,0.42857142857142855,0.0,0.0,0.0
Human_Astro::conversation_3100018_2041.csv::s6,15,15,1,1,1,0.0,0.0,0.1111111111111111,0.6666666666666666,0.0,0.0,0.0
Human_Astro::conversation_3100018_2041.csv::s7,28,28,1,28,0,0.0,0.0,0.05,0.75,0.0,0.0,0.0
Human_Astro::conversation_3100018_2041.csv::s8,32,25,1,11,1,0.0,0.0,0.038461538461538464,0.6153846153846154,0.0,0.0,0.0
Human_Astro::conversation_3100018_2041.csv::s9,52,22,1,52,0,0.0,0.0,0.0,0.45714285714285713,0.05714285714285714,0.0,0.0
Human_Astro::conversation_3129759_3821.csv::s1,28,28,0,28,0,0.08333333333333333,0.0,0.0,0.3333333333333333,0.16666666666666666,0.0,0.0
Human_Astro::conversation_3129759_3821.csv::s10,32,30,1,32,0,0.0,0.0,0.0,0.6666666666666666,0.5833333333333334,0.0,0.0
Human_Astro::conversation_3129759_3821.csv::s11,24,21,1,24,0,0.09090909090909091,0.0,0.0,0.9090909090909091,0.36363636363636365,0.0,0.2727272727272727
Human_Astro::conversation_3129759_3821.csv::s12,52,22,1,52,0,0.08333333333333333,0.0,0.125,0.5,0.25,0.0,0.08333333333333333
Human_Astro::conversation_3129759_3821.csv::s13,27,4,1,20,1,0.0,0.0,0.0,0.7,0.0,0.0,0.0
Human_Astro::conversation_3129759_3821.csv::s14,30,30,1,17,1,0.0,0.0,0.0,0.8461538461538461,0.3076923076923077,0.0,0.15384615384615385
Human_Astro::conversation_3129759_3821.csv::s15,35,35,1,35,0,0.0,0.0,0.05555555555555555,0.7777777777777778,0.1111111111111111,0.0,0.1111111111111111
Human_Astro::conversation_3129759_3821.csv::s16,54,54,1,38,1,0.0,0.0,0.037037037037037035,0.5555555555555556,0.037037037037037035,0.0,0.07407407407407407
Human_Astro::conversation_3129759_3821.csv::s17,29,24,1,16,1,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.25
Human_Astro::conversation_3129759_3821.csv::s18,30,30,1,30,0,0.0,0.0,0.08333333333333333,0.6666666666666666,0.0,0.0,0.0
Human_Astro::conversation_3129759_3821.csv::s19,27,22,1,27,0,0.0,0.0,0.375,0.375,0.125,0.0,0.0
Human_Astro::conversation_3129759_3821.csv::s2,26,26,0,5,1,0.0,0.0,0.0,0.8888888888888888,0.0,0.0,0.0
Human_Astro::conversation_3129759_3821.csv::s20,51,32,1,4,1,0.0,0.0,0.06896551724137931,0.8275862068965517,0.20689655172413793,0.0,0.0
Human_Astro::conversation_3129759_3821.csv::s21,56,56,1,56,0,0.10344827586206896,0.0,0.0,0.5172413793103449,0.034482758620689655,0.034482758620689655,0.0
Human_Astro::conversation_3129759_3821.csv::s3,29,29,1,29,0,0.0,0.0,0.08333333333333333,0.8333333333333334,0.08333333333333333,0.0,0.08333333333333333
Human_Astro::conversation_3129759_3821.csv::s4,42,42,1,42,0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0
Human_Astro::conversation_3129759_3821.csv::s5,36,36,1,36,0,0.0,0.0,0.07142857142857142,0.14285714285714285,0.14285714285714285,0.0,0.21428571428571427
Human_Astro::conversation_3129759_3821.csv::s6,58,58,1,58,0,0.08333333333333333,0.0,0.041666666666666664,0.0,0.125,0.0,0.20833333333333334
Human_Astro::conversation_3129759_3821.csv::s7,28,28,0,28,0,0.0,0.0,0.0,0.125,0.1875,0.0,0.375
Human_Astro::conversation_3129759_3821.csv::s8,25,25,1,25,0,0.0,0.0,0.3,0.1,0.1,0.0,0.4
Human_Astro::conversation_3129759_3821.csv::s9,16,16,1,16,0,0.25,0.0,0.125,0.5,0.125,0.0,0.125
Human_Astro::conversation_3137279_2041.csv::s1,8,6,1,8,0,0.0,0.0,0.0,0.25,0.0,0.0,0.0
Human_Astro::conversation_3137279_2041.csv::s10,16,16,1,16,0,0.0,0.0,0.0,0.6,0.1,0.0,0.0
Human_Astro::conversation_3137279_2041.csv::s2,33,16,1,22,1,0.0,0.0,0.0,0.42857142857142855,0.07142857142857142,0.0,0.14285714285714285
Human_Astro::conversation_3137279_2041.csv::s4,76,3,1,17,1,0.13793103448275862,0.0,0.0,0.5862068965517241,0.10344827586206896,0.0,0.13793103448275862
Human_Astro::conversation_3137279_2041.csv::s5,28,28,1,28,0,0.2,0.0,0.6,0.7,0.2,0.0,0.1
Human_Astro::conversation_3137279_2041.csv::s6,56,56,1,11,1,0.0,0.0,0.037037037037037035,0.0,0.0,0.0,0.037037037037037035
Human_Astro::conversation_3137279_2041.csv::s7,33,21,1,33,0,0.07692307692307693,0.38461538461538464,0.07692307692307693,0.3076923076923077,0.0,0.07692307692307693,0.0
Human_Astro::conversation_3137279_2041.csv::s8,113,2,1,106,1,0.0,0.0,0.019230769230769232,0.5,0.057692307692307696,0.0,0.057692307692307696
Human_Astro::conversation_3137279_2041.csv::s9,16,16,1,16,0,0.0,0.0,0.1,0.8,0.2,0.0,0.0
Human_Astro::conversation_3141140_670.csv::s1,20,20,1,20,0,0.16666666666666666,0.0,0.0,0.5833333333333334,0.08333333333333333,0.0,0.25
Human_Astro::conversation_3141140_670.csv::s10,22,22,1,22,0,0.14285714285714285,0.14285714285714285,0.07142857142857142,0.2857142857142857,0.0,0.0,0.0
Human_Astro::conversation_3141140_670.csv::s11,20,20,1,17,1,0.0,0.07692307692307693,0.0,0.6153846153846154,0.0,0.0,0.07692307692307693
Human_Astro::conversation_3141140_670.csv::s12,60,60,1,42,1,0.05128205128205128,0.0,0.07692307692307693,0.7692307692307693,0.07692307692307693,0.0,0.1282051282051282
Human_Astro::conversation_3141140_670.csv::s13,23,23,1,13,1,0.07692307692307693,0.0,0.07692307692307693,0.8461538461538461,0.07692307692307693,0.0,0.15384615384615385
Human_Astro::conversation_3141140_670.csv::s14,16,16,1,16,0,0.14285714285714285,0.0,0.14285714285714285,1.0,0.42857142857142855,0.0,0.2857142857142857
Human_Astro::conversation_3141140_670.csv::s2,16,16,1,16,0,0.0,0.0,0.09090909090909091,0.0,0.09090909090909091,0.0,0.2727272727272727
Human_Astro::conversation_3141140_670.csv::s3,14,14,1,14,0,0.1111111111111111,0.0,0.1111111111111111,0.2222222222222222,0.1111111111111111,0.0,0.3333333333333333
Human_Astro::conversation_3141140_670.csv::s4,16,16,1,16,0,0.0,0.0,0.08333333333333333,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666
Human_Astro::conversation_3141140_670.csv::s5,28,28,1,3,1,0.13333333333333333,0.0,0.06666666666666667,0.4,0.0,0.0,0.13333333333333333
Human_Astro::conversation_3141140_670.csv::s6,8,8,1,3,1,0.0,0.0,0.2,0.2,0.0,0.0,0.0
Human_Astro::conversation_3141140_670.csv::s7,7,7,1,7,0,0.0,0.0,0.25,0.25,0.0,0.0,0.0
Human_Astro::conversation_3141140_670.csv::s8,20,20,1,20,0,0.18181818181818182,0.0,0.09090909090909091,0.2727272727272727,0.0,0.0,0.0
Human_Astro::conversation_3141140_670.csv::s9,12,12,1,12,0,0.14285714285714285,0.0,0.14285714285714285,0.42857142857142855,0.0,0.0,0.0
Human_Astro::conversation_3165061_2487.csv::s1,86,86,1,37,1,0.018518518518518517,0.0,0.0,0.3888888888888889,0.037037037037037035,0.018518518518518517,0.09259259259259259
Human_Astro::conversation_3165061_2487.csv::s10,196,133,1,112,1,0.0,0.0,0.018691588785046728,0.514018691588785,0.24299065420560748,0.018691588785046728,0.009345794392523364
Human_Astro::conversation_3165061_2487.csv::s11,521,521,1,6,1,0.03103448275862069,0.006896551724137931,0.0,0.27241379310344827,0.18275862068965518,0.027586206896551724,0.05862068965517241
Human_Astro::conversation_3165061_2487.csv::s12,159,4,1,68,1,0.05747126436781609,0.022988505747126436,0.04597701149425287,0.011494252873563218,0.11494252873563218,0.011494252873563218,0.0
Human_Astro::conversation_3165061_2487.csv::s2,262,192,1,21,1,0.0,0.006711409395973154,0.013422818791946308,0.040268456375838924,0.10067114093959731,0.006711409395973154,0.0
Human_Astro::conversation_3165061_2487.csv::s3,84,84,1,24,1,0.018518518518518517,0.018518518518518517,0.05555555555555555,0.46296296296296297,0.037037037037037035,0.018518518518518517,0.07407407407407407
Human_Astro::conversation_3165061_2487.csv::s4,351,312,1,51,1,0.02262443438914027,0.01809954751131222,0.0,0.6289592760180995,0.22624434389140272,0.03167420814479638,0.06787330316742081
Human_Astro::conversation_3165061_2487.csv::s5,92,92,1,82,1,0.0196078431372549,0.0,0.0196078431372549,0.13725490196078433,0.09803921568627451,0.0196078431372549,0.0196078431372549
Human_Astro::conversation_3165061_2487.csv::s6,135,135,1,135,0,0.0,0.0,0.0,0.29333333333333333,0.2,0.02666666666666667,0.17333333333333334
Human_Astro::conversation_3165061_2487.csv::s7,271,10,1,115,1,0.013333333333333334,0.03333333333333333,0.0,0.10666666666666667,0.14666666666666667,0.006666666666666667,0.0
Human_Astro::conversation_3165061_2487.csv::s8,110,67,1,15,1,0.0,0.0,0.0,0.4918032786885246,0.11475409836065574,0.01639344262295082,0.0
Human_Astro::conversation_3165061_2487.csv::s9,434,338,1,55,1,0.004,0.0,0.0,0.372,0.208,0.004,0.032
Human_Astro::conversation_3217935_1737.csv::s1,51,51,0,51,1,0.08823529411764706,0.0,0.0,0.47058823529411764,0.0,0.0,0.0
Human_Astro::conversation_3217935_1737.csv::s2,52,52,1,52,0,0.029411764705882353,0.0,0.029411764705882353,0.5588235294117647,0.029411764705882353,0.0,0.0
Human_Astro::conversation_3217935_1737.csv::s3,17,17,0,17,0,0.0,0.0,0.18181818181818182,0.45454545454545453,0.0,0.0,0.09090909090909091
Human_Astro::conversation_3217935_1737.csv::s4,36,22,1,36,0,0.0,0.05263157894736842,0.0,0.15789473684210525,0.05263157894736842,0.0,0.05263157894736842
Human_Astro::conversation_3217935_1737.csv::s5,151,79,1,89,1,0.0,0.010416666666666666,0.0,0.13541666666666666,0.0,0.0,0.0
Human_Astro::conversation_3217935_1737.csv::s6,14,14,1,14,0,0.125,0.25,0.0,0.0,0.0,0.0,0.0
Human_Astro::conversation_3217935_1737.csv::s7,63,63,1,63,0,0.0,0.0625,0.0,0.4375,0.0625,0.0,0.0625
Human_Astro::conversation_3217935_1737.csv::s8,14,11,1,14,0,0.14285714285714285,0.14285714285714285,0.0,0.5714285714285714,0.0,0.0,0.2857142857142857
Human_Astro::conversation_3233283_1873.csv::s1,48,48,1,42,1,0.0,0.038461538461538464,0.0,0.8076923076923077,0.23076923076923078,0.0,0.3076923076923077
Human_Astro::conversation_3233283_1873.csv::s10,79,79,0,43,1,0.23684210526315788,0.0,0.13157894736842105,0.7368421052631579,0.21052631578947367,0.0,0.15789473684210525
Human_Astro::conversation_3233283_1873.csv::s2,13,13,0,13,0,0.0,0.0,0.14285714285714285,0.14285714285714285,0.2857142857142857,0.0,0.2857142857142857
Human_Astro::conversation_3233283_1873.csv::s3,11,11,0,10,1,0.42857142857142855,0.0,0.0,0.0,0.2857142857142857,0.0,0.2857142857142857
Human_Astro::conversation_3233283_1873.csv::s4,35,35,1,11,1,0.2857142857142857,0.09523809523809523,0.0,0.19047619047619047,0.09523809523809523,0.0,0.19047619047619047
Human_Astro::conversation_3233283_1873.csv::s5,12,12,0,12,0,0.0,0.0,0.0,0.4,0.4,0.0,0.6
Human_Astro::conversation_3233283_1873.csv::s6,15,15,1,15,0,0.09090909090909091,0.0,0.0,0.18181818181818182,0.36363636363636365,0.0,0.18181818181818182
Human_Astro::conversation_3233283_1873.csv::s7,16,16,1,16,0,0.14285714285714285,0.0,0.0,0.5714285714285714,0.2857142857142857,0.0,0.2857142857142857
Human_Astro::conversation_3233283_1873.csv::s8,8,8,1,8,0,0.5,0.0,0.0,0.5,0.25,0.0,0.5
Human_Astro::conversation_3233283_1873.csv::s9,20,20,1,7,1,0.2,0.1,0.0,0.5,0.2,0.0,0.4
Human_Astro::conversation_3258729_2041.csv::s1,46,46,1,46,0,0.0,0.0,0.0,0.7142857142857143,0.17857142857142858,0.0,0.03571428571428571
Human_Astro::conversation_3258729_2041.csv::s10,27,27,1,27,0,0.15,0.0,0.0,0.35,0.0,0.0,0.0
Human_Astro::conversation_3258729_2041.csv::s11,29,29,1,5,1,0.0,0.0,0.0,0.23809523809523808,0.0,0.0,0.0
Human_Astro::conversation_3258729_2041.csv::s12,27,27,1,27,0,0.0,0.0,0.05,0.65,0.05,0.0,0.0
Human_Astro::conversation_3258729_2041.csv::s13,11,11,1,11,0,0.3333333333333333,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0
Human_Astro::conversation_3258729_2041.csv::s14,103,103,1,103,0,0.0,0.031746031746031744,0.0,0.3333333333333333,0.015873015873015872,0.015873015873015872,0.0
Human_Astro::conversation_3258729_2041.csv::s15,17,17,1,17,0,0.0,0.0,0.1,0.2,0.1,0.0,0.0
Human_Astro::conversation_3258729_2041.csv::s16,15,7,1,15,0,0.18181818181818182,0.18181818181818182,0.09090909090909091,0.6363636363636364,0.0,0.0,0.0
Human_Astro::conversation_3258729_2041.csv::s17,30,10,1,30,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Human_Astro::conversation_3258729_2041.csv::s18,77,67,1,55,1,0.10869565217391304,0.0,0.021739130434782608,0.4782608695652174,0.13043478260869565,0.0,0.13043478260869565
Human_Astro::conversation_3258729_2041.csv::s19,32,32,1,32,0,0.047619047619047616,0.0,0.047619047619047616,0.3333333333333333,0.0,0.0,0.0
Human_Astro::conversation_3258729_2041.csv::s2,28,20,1,17,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Human_Astro::conversation_3258729_2041.csv::s3,180,13,1,70,1,0.0625,0.0,0.0,0.6145833333333334,0.052083333333333336,0.0,0.07291666666666667
Human_Astro::conversation_3258729_2041.csv::s4,127,84,1,21,1,0.04477611940298507,0.0,0.0,0.04477611940298507,0.05970149253731343,0.0,0.04477611940298507
Human_Astro::conversation_3258729_2041.csv::s5,78,78,1,74,1,0.1276595744680851,0.0425531914893617,0.0,0.0,0.02127659574468085,0.0,0.0425531914893617
Human_Astro::conversation_3258729_2041.csv::s6,18,18,1,18,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Human_Astro::conversation_3258729_2041.csv::s7,15,15,1,4,1,0.1,0.1,0.0,0.0,0.0,0.0,0.0
Human_Astro::conversation_3258729_2041.csv::s8,18,18,1,18,0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.1111111111111111
Human_Astro::conversation_3258729_2041.csv::s9,9,9,1,9,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Human_Astro::conversation_3274321_3667.csv::s1,78,78,0,78,1,0.1388888888888889,0.0,0.0,0.19444444444444445,0.1111111111111111,0.0,0.05555555555555555
Human_Astro::conversation_3274321_3667.csv::s2,104,104,1,98,1,0.057692307692307696,0.0,0.019230769230769232,0.5576923076923077,0.17307692307692307,0.0,0.07692307692307693
Human_Astro::conversation_3274321_3667.csv::s3,45,45,1,45,0,0.0,0.0,0.047619047619047616,0.5238095238095238,0.047619047619047616,0.0,0.0
Human_Astro::conversation_3274321_3667.csv::s4,29,29,1,29,0,0.0,0.0,0.0,0.1,0.0,0.0,0.1
Human_Astro::conversation_3274321_3667.csv::s5,21,21,1,21,0,0.0,0.0,0.0,0.0,0.0,0.1,0.0
Human_Astro::conversation_3274321_3667.csv::s6,50,50,1,50,0,0.0,0.0,0.038461538461538464,0.07692307692307693,0.038461538461538464,0.0,0.0
Human_Astro::conversation_3274321_3667.csv::s7,190,61,1,190,0,0.0,0.0,0.0,0.037037037037037035,0.1111111111111111,0.0,0.037037037037037035
Human_Astro::conversation_3274321_3667.csv::s8,126,126,0,25,1,0.10204081632653061,0.0,0.02040816326530612,0.02040816326530612,0.2653061224489796,0.0,0.46938775510204084
Human_Astro::conversation_3283278_321.csv::s1,26,3,1,26,0,0.14285714285714285,0.0,0.0,0.07142857142857142,0.14285714285714285,0.0,0.0
Human_Astro::conversation_3283278_321.csv::s10,19,19,1,19,0,0.0,0.0,0.07692307692307693,0.0,0.23076923076923078,0.0,0.46153846153846156
Human_Astro::conversation_3283278_321.csv::s11,17,16,1,17,0,0.0,0.0,0.2,0.0,0.6,0.0,0.4
Human_Astro::conversation_3283278_321.csv::s12,23,23,0,20,1,0.2727272727272727,0.0,0.0,0.18181818181818182,0.45454545454545453,0.09090909090909091,0.2727272727272727
Human_Astro::conversation_3283278_321.csv::s13,24,23,1,24,0,0.0,0.0,0.0,0.25,0.25,0.0,0.0
Human_Astro::conversation_3283278_321.csv::s2,21,1,1,21,0,0.06666666666666667,0.0,0.2,0.3333333333333333,0.13333333333333333,0.0,0.0
Human_Astro::conversation_3283278_321.csv::s3,24,1,1,24,0,0.21428571428571427,0.0,0.21428571428571427,0.5714285714285714,0.21428571428571427,0.0,0.21428571428571427
Human_Astro::conversation_3283278_321.csv::s4,46,1,1,42,1,0.038461538461538464,0.0,0.19230769230769232,0.3076923076923077,0.11538461538461539,0.0,0.15384615384615385
Human_Astro::conversation_3283278_321.csv::s5,19,1,1,19,0,0.36363636363636365,0.0,0.2727272727272727,0.6363636363636364,0.09090909090909091,0.09090909090909091,0.09090909090909091
Human_Astro::conversation_3283278_321.csv::s6,34,1,1,34,0,0.047619047619047616,0.0,0.047619047619047616,0.47619047619047616,0.14285714285714285,0.0,0.0
Human_Astro::conversation_3283278_321.csv::s7,45,45,1,45,0,0.02857142857142857,0.02857142857142857,0.11428571428571428,0.3142857142857143,0.11428571428571428,0.0,0.02857142857142857
Human_Astro::conversation_3283278_321.csv::s8,68,1,1,68,0,0.10204081632653061,0.0,0.08163265306122448,0.5306122448979592,0.16326530612244897,0.0,0.14285714285714285
Human_Astro::conversation_3283278_321.csv::s9,12,12,1,12,0,0.25,0.0,0.0,0.0,0.75,0.0,0.5
Human_Astro::conversation_3289400_670.csv::s1,25,25,1,22,1,0.0,0.0,0.0,0.23076923076923078,0.0,0.0,0.23076923076923078
Human_Astro::conversation_3289400_670.csv::s2,34,23,1,6,1,0.10526315789473684,0.0,0.10526315789473684,0.0,0.15789473684210525,0.0,0.3157894736842105
Human_Astro::conversation_3289400_670.csv::s3,59,59,1,12,1,0.05555555555555555,0.027777777777777776,0.027777777777777776,0.0,0.1111111111111111,0.0,0.08333333333333333
Human_Astro::conversation_3289400_670.csv::s4,89,89,1,35,1,0.17543859649122806,0.07017543859649122,0.05263157894736842,0.5263157894736842,0.12280701754385964,0.017543859649122806,0.14035087719298245
Human_Astro::conversation_3289400_670.csv::s5,40,40,1,9,1,0.2,0.08,0.32,0.44,0.08,0.0,0.16
Human_Astro::conversation_3289400_670.csv::s6,34,34,1,34,0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.2222222222222222
Human_Astro::conversation_3289400_670.csv::s7,17,17,1,9,1,0.2222222222222222,0.1111111111111111,0.2222222222222222,0.2222222222222222,0.1111111111111111,0.1111111111111111,0.1111111111111111
Human_Astro::conversation_3289400_670.csv::s8,73,73,1,36,1,0.0,0.0,0.23809523809523808,0.047619047619047616,0.047619047619047616,0.0,0.11904761904761904
Human_Astro::conversation_3289400_670.csv::s9,41,41,0,41,1,0.045454545454545456,0.045454545454545456,0.0,0.22727272727272727,0.0,0.0,0.3181818181818182
Human_Astro::conversation_3292393_4042.csv::s1,27,27,1,27,0,0.0,0.23529411764705882,0.0,0.47058823529411764,0.17647058823529413,0.0,0.0
Human_Astro::conversation_3292393_4042.csv::s2,55,55,1,55,0,0.027777777777777776,0.027777777777777776,0.16666666666666666,0.3888888888888889,0.1388888888888889,0.0,0.1111111111111111
Human_Astro::conversation_3292393_4042.csv::s3,47,47,1,1,1,0.0,0.0,0.1,0.43333333333333335,0.23333333333333334,0.0,0.06666666666666667
Human_Astro::conversation_3292393_4042.csv::s4,60,60,1,1,1,0.0,0.030303030303030304,0.06060606060606061,0.9393939393939394,0.2727272727272727,0.030303030303030304,0.42424242424242425
Human_Astro::conversation_3292393_4042.csv::s5,178,58,1,8,1,0.010526315789473684,0.031578947368421054,0.08421052631578947,0.010526315789473684,0.09473684210526316,0.010526315789473684,0.18947368421052632
Human_Astro::conversation_3292393_4042.csv::s6,22,22,1,6,1,0.0,0.0,0.0,0.6,0.5,0.0,0.7
Human_Astro::conversation_3292393_4042.csv::s7,75,36,1,34,1,0.0,0.02857142857142857,0.02857142857142857,0.6,0.05714285714285714,0.0,0.37142857142857144
Human_Astro::conversation_3292393_4042.csv::s8,92,55,1,5,1,0.0,0.0,0.02127659574468085,0.06382978723404255,0.0851063829787234,0.0,0.40425531914893614
Human_Astro::conversation_3308505_2019.csv::s1,29,29,1,29,0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0
Human_Astro::conversation_3308505_2019.csv::s10,22,22,1,22,0,0.25,0.0,0.08333333333333333,0.08333333333333333,0.0,0.0,0.0
Human_Astro::conversation_3308505_2019.csv::s11,31,31,0,31,0,0.13333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.0
Human_Astro::conversation_3308505_2019.csv::s12,50,50,1,26,1,0.041666666666666664,0.0,0.125,0.2916666666666667,0.0,0.0,0.0
Human_Astro::conversation_3308505_2019.csv::s13,2,2,1,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Human_Astro::conversation_3308505_2019.csv::s14,36,36,1,36,0,0.0,0.0,0.2631578947368421,0.21052631578947367,0.0,0.05263157894736842,0.10526315789473684
Human_Astro::conversation_3308505_2019.csv::s15,47,47,1,47,0,0.045454545454545456,0.0,0.22727272727272727,0.3181818181818182,0.045454545454545456,0.0,0.13636363636363635
Human_Astro::conversation_3308505_2019.csv::s16,93,93,1,93,0,0.0784313725490196,0.0,0.0,0.5882352941176471,0.0,0.0,0.09803921568627451
Human_Astro::conversation_3308505_2019.csv::s17,36,36,0,32,1,0.0,0.0,0.29411764705882354,0.5882352941176471,0.058823529411764705,0.0,0.17647058823529413
Human_Astro::conversation_3308505_2019.csv::s18,41,35,1,41,0,0.047619047619047616,0.0,0.0,0.23809523809523808,0.0,0.0,0.0
Human_Astro::conversation_3308505_2019.csv::s19,45,40,1,45,0,0.0,0.0,0.045454545454545456,0.5454545454545454,0.0,0.0,0.0
Human_Astro::conversation_3308505_2019.csv::s2,99,99,1,28,1,0.07017543859649122,0.017543859649122806,0.05263157894736842,0.22807017543859648,0.07017543859649122,0.0,0.21052631578947367
Human_Astro::conversation_3308505_2019.csv::s20,66,66,1,52,1,0.0,0.0,0.0,0.3333333333333333,0.0,0.027777777777777776,0.027777777777777776
Human_Astro::conversation_3308505_2019.csv::s21,40,40,1,40,0,0.25,0.0,0.3125,0.5625,0.25,0.0,0.25
Human_Astro::conversation_3308505_2019.csv::s3,74,14,1,12,1,0.1282051282051282,0.0,0.0,0.5897435897435898,0.0,0.02564102564102564,0.02564102564102564
Human_Astro::conversation_3308505_2019.csv::s4,35,35,0,2,1,0.23529411764705882,0.0,0.17647058823529413,0.7058823529411765,0.0,0.0,0.11764705882352941
Human_Astro::conversation_3308505_2019.csv::s5,36,36,1,21,1,0.0,0.0,0.10526315789473684,0.42105263157894735,0.05263157894736842,0.0,0.0
Human_Astro::conversation_3308505_2019.csv::s6,75,75,1,54,1,0.04081632653061224,0.0,0.0,0.40816326530612246,0.04081632653061224,0.0,0.0
Human_Astro::conversation_3308505_2019.csv::s7,62,62,1,62,0,0.0625,0.03125,0.21875,0.71875,0.1875,0.0,0.125
Human_Astro::conversation_3308505_2019.csv::s8,52,52,1,42,1,0.0967741935483871,0.03225806451612903,0.0,0.03225806451612903,0.03225806451612903,0.0,0.03225806451612903
Human_Astro::conversation_3308505_2019.csv::s9,40,40,1,40,0,0.05,0.0,0.05,0.25,0.1,0.0,0.0
Human_Astro::conversation_3308505_4010.csv::s1,41,41,1,41,0,0.0,0.0,0.0,0.04,0.08,0.0,0.0
Human_Astro::conversation_3308505_4010.csv::s10,41,38,1,9,1,0.0,0.045454545454545456,0.0,0.7272727272727273,0.09090909090909091,0.0,0.045454545454545456
Human_Astro::conversation_3308505_4010.csv::s11,32,32,1,5,1,0.0,0.0,0.0,0.26666666666666666,0.06666666666666667,0.0,0.13333333333333333
Human_Astro::conversation_3308505_4010.csv::s12,32,32,1,2,1,0.18181818181818182,0.0,0.45454545454545453,0.5454545454545454,0.0,0.0,0.09090909090909091
Human_Astro::conversation_3308505_4010.csv::s13,50,50,1,50,0,0.25,0.0,0.0,0.1,0.1,0.0,0.1
Human_Astro::conversation_3308505_4010.csv::s2,76,76,1,75,1,0.05555555555555555,0.0,0.0,0.7222222222222222,0.05555555555555555,0.0,0.1111111111111111
Human_Astro::conversation_3308505_4010.csv::s3,34,34,1,34,0,0.06666666666666667,0.0,0.3333333333333333,0.7333333333333333,0.2,0.0,0.26666666666666666
Human_Astro::conversation_3308505_4010.csv::s4,42,42,1,42,0,0.11764705882352941,0.0,0.17647058823529413,0.11764705882352941,0.058823529411764705,0.0,0.0
Human_Astro::conversation_3308505_4010.csv::s5,35,35,0,35,1,0.13333333333333333,0.0,0.06666666666666667,0.2,0.13333333333333333,0.06666666666666667,0.0
Human_Astro::conversation_3308505_4010.csv::s6,36,36,0,36,1,0.0,0.0,0.07142857142857142,0.5714285714285714,0.0,0.0,0.0
Human_Astro::conversation_3308505_4010.csv::s7,68,68,1,68,0,0.10344827586206896,0.0,0.0,0.06896551724137931,0.0,0.0,0.06896551724137931
Human_Astro::conversation_3308505_4010.csv::s8,31,31,0,31,0,0.13333333333333333,0.0,0.0,0.0,0.0,0.0,0.0
